transaction_id,transaction_date,store_id,product_id,customer_id,quantity,unit_price,discount_pct,gross_amount,net_amount,payment_method
TXN0012333,3/11/2025 0:00,S013,P0077,LC003992,8,109.75,0,878,878,G-Cash
TXN0046499,11/14/2025 0:00,S019,P0118,no customer id,6,152.75,0,916.5,916.5,Cash
TXN0046684,6/16/2024 16:21,S004,P0088,LC002943,12,140,0,1680,1680,Card
TXN0030389,1/9/2025 18:36,S010,P0112,LC003346,6,278.75,5,1672.5,1588.88,Gcash
TXN0030003,8/3/2024 8:13,S014,P0082,no customer id,5,34.5,0,172.5,172.5,Cash 
TXN0048772,8/10/2025 0:00,S023,P0120,LC001408,3,216.75,0,650.25,650.25,Cash
TXN0006083,3/16/2025 15:48,S016,P0002,no customer id,2,81.75,0,163.5,163.5,Cash
TXN0019257,12/29/2025 15:57,S002,P0109,LC004489,1,225.5,0,225.5,225.5,Gcash
TXN0009185,4/21/2024 0:00,S004,P0086,LC002275,2,68.5,5,137,130.15,Cash
TXN0014848,1/23/2025 0:00,S013,P0073,LC002037,6,47.5,0,285,285,Card
TXN0031402,7/16/2025 11:10,S024,P0040,LC004220,6,105,0,630,630,Gcash
TXN0013411,12/5/2025 20:26,S003,P0048,no customer id,10,120,0,1200,1200,Cash
TXN0034050,7/5/2024 0:00,S003,P0088,no customer id,2,140,5,280,266,Cash
TXN0032507,3/15/2025 0:00,S001,P0087,LC004280,1,50.75,0,50.75,50.75,G-Cash
TXN0046527,9/12/2024 13:06,S001,P0009,LC000165,5,72.75,0,363.75,363.75,Cash
TXN0016600,5/13/2025 22:19,S019,P0115,LC000092,8,86.25,0,690,690,G-Cash
TXN0030884,10/12/2025 0:00,S007,P0039,LC005877,5,61.75,0,308.75,308.75,Card
TXN0006339,1/23/2025 0:00,S015,P0103,LC005233,12,197.5,0,2370,2370,Gcash
TXN0044847,2/25/2024 0:00,S012,P0087,LC000763,3,50.75,0,152.25,152.25,Maya
TXN0005986,7/18/2025 12:15,S011,P0045,no customer id,3,193.5,5,580.5,551.48,G-Cash
TXN0031491,7/12/2024 0:00,S015,P0014,LC000633,4,49.75,10,199,179.1,Gcash
TXN0001407,10/26/2024 22:06,S016,P0113,LC001556,5,380.25,0,1901.25,1901.25,Cash 
TXN0039817,10/22/2024 0:00,S014,P0046,no customer id,6,51.5,0,309,309,G-Cash
TXN0028864,2/24/2025 19:10,S009,P0019,LC003643,1,39.5,0,39.5,39.5,Cash
TXN0036757,4/6/2025 0:00,S012,P0115,no customer id,2,86.25,0,172.5,172.5,Card
TXN0049008,4/25/2024 9:21,S008,P0007,LC003967,3,29,0,87,87,Cash
TXN0034808,3/7/2025 12:35,S010,P0046,LC005390,1,51.5,0,51.5,51.5,Card
TXN0022185,7/15/2025 8:24,S002,P0008,no customer id,2,13,0,26,26,Gcash
TXN0031381,10/29/2025 11:12,S009,P0049,no customer id,6,82.5,0,495,495,Cash
TXN0021682,2/2/2025 22:35,S006,P0095,no customer id,10,127.75,5,1277.5,1213.62,Gcash
TXN0003018,10/3/2024 19:51,S014,P0010,LC002073,5,24.5,0,122.5,122.5,Credit Card
TXN0042585,3/19/2025 0:00,S016,P0061,no customer id,2,170,15,340,289,Gcash
TXN0032280,10/15/2025 11:43,S024,P0088,no customer id,6,140,10,840,756,Gcash
TXN0016068,11/13/2025 21:24,S016,P0094,LC000388,2,244.25,0,488.5,488.5,Gcash
TXN0047432,11/28/2024 13:32,S019,P0117,LC005891,5,180.25,10,901.25,811.12,Gcash
TXN0024191,1/27/2025 0:00,S014,P0068,no customer id,3,39.5,0,118.5,118.5,Gcash
TXN0007601,12/4/2024 13:15,S007,P0004,LC003030,2,58.75,0,117.5,117.5,G-Cash
TXN0028460,6/29/2024 8:57,S016,P0062,LC000953,3,127.75,0,383.25,383.25,Gcash
TXN0040762,6/17/2024 12:29,S010,P0019,no customer id,6,39.5,0,237,237,Cash
TXN0021740,3/22/2024 16:26,S022,P0109,LC004529,6,225.5,0,1353,1353,Cash
TXN0026074,4/2/2025 0:00,S004,P0050,LC003147,6,51.5,0,309,309,Gcash
TXN0021560,5/12/2024 16:09,S021,P0118,LC005202,1,152.75,5,152.75,145.11,Maya
TXN0049011,11/30/2025 14:02,S001,P0012,no customer id,10,58.25,15,582.5,495.12,Cash
TXN0038493,3/4/2025 9:20,S017,P0082,no customer id,8,34.5,5,276,262.2,Gcash
TXN0023164,2/1/2024 11:48,S005,P0004,LC003990,4,58.75,0,235,235,Cash
TXN0043745,4/6/2025 17:45,S016,P0047,no customer id,10,39.25,0,392.5,392.5,Gcash
TXN0046419,5/14/2024 12:49,S017,P0046,LC001339,2,51.5,0,103,103,Card
TXN0001008,8/30/2025 0:00,S006,P0079,no customer id,8,215.25,5,1722,1635.9,Gcash
TXN0033581,7/20/2025 18:20,S012,P0038,no customer id,1,73.25,0,73.25,73.25,Cash
TXN0020719,5/23/2025 0:00,S020,P0089,no customer id,6,83.25,0,499.5,499.5,Gcash
TXN0023714,1/8/2025 13:13,S006,P0061,no customer id,3,170,0,510,510,Cash 
TXN0047136,4/19/2024 16:40,S006,P0120,LC005974,2,216.75,0,433.5,433.5,Cash
TXN0028473,6/24/2024 0:00,S017,P0041,LC003265,1,206.5,0,206.5,206.5,Cash 
TXN0041941,4/17/2024 0:00,S010,P0072,LC004922,3,83.5,0,250.5,250.5,Cash
TXN0023867,11/11/2025 20:18,S006,P0010,LC001446,2,24.5,0,49,49,Cash 
TXN0030075,12/12/2024 18:52,S019,P0020,LC001149,3,45.25,0,135.75,135.75,Cash
TXN0043196,1/21/2024 20:39,S016,P0085,LC003031,4,97.5,0,390,390,Gcash
TXN0017458,1/17/2025 0:00,S020,P0050,no customer id,6,51.5,0,309,309,Cash 
TXN0014568,9/3/2025 11:26,S003,P0118,LC001007,1,152.75,20,152.75,122.2,Cash
TXN0010476,4/22/2024 0:00,S012,P0050,LC000408,2,51.5,0,103,103,Maya
TXN0036937,10/28/2025 0:00,S012,P0046,no customer id,1,51.5,0,51.5,51.5,Gcash
TXN0046256,4/8/2025 11:08,S022,P0105,LC003150,6,50,10,300,270,Gcash
TXN0030896,5/14/2025 12:16,S012,P0115,no customer id,6,86.25,0,517.5,517.5,Cash
TXN0028538,3/1/2024 11:49,S014,P0037,no customer id,1,26,0,26,26,Cash
TXN0043974,10/6/2024 11:35,S009,P0013,LC002732,3,55,0,165,165,Cash
TXN0032736,4/28/2025 12:45,S009,P0110,LC004592,3,211.75,15,635.25,539.96,Gcash
TXN0017918,6/27/2025 19:21,S002,P0068,no customer id,2,39.5,0,79,79,Gcash
TXN0049213,3/6/2025 15:44,S007,P0007,LC002867,2,29,0,58,58,Gcash
TXN0004762,4/4/2024 19:51,S019,P0086,LC004809,12,68.5,0,822,822,Gcash
TXN0020849,3/2/2025 10:54,S002,P0089,LC003294,1,83.25,0,83.25,83.25,Cash
TXN0009783,2/8/2024 22:49,S016,P0012,LC004155,2,58.25,0,116.5,116.5,Cash 
TXN0027725,1/13/2025 17:59,S014,P0072,no customer id,1,83.5,5,83.5,79.33,Gcash
TXN0022745,6/19/2024 19:46,S014,P0119,no customer id,3,354.75,0,1064.25,1064.25,Paymaya
TXN0042548,2/10/2025 15:54,S010,P0052,LC003779,2,65.25,0,130.5,130.5,Cash
TXN0015435,5/11/2025 13:46,S006,P0009,LC001323,1,72.75,0,72.75,72.75,Gcash
TXN0026728,12/13/2025 0:00,S014,P0014,LC001493,2,49.75,0,99.5,99.5,Cash
TXN0003220,4/14/2025 22:10,S007,P0071,LC002836,3,60.75,0,182.25,182.25,G-Cash
TXN0014491,8/18/2025 22:42,S015,P0072,LC002029,8,83.5,0,668,668,Cash 
TXN0049194,1/27/2025 0:00,S024,P0053,LC003902,5,63.25,0,316.25,316.25,Cash 
TXN0029129,8/22/2024 21:13,S002,P0011,LC002192,4,18.5,0,74,74,Gcash
TXN0038347,9/1/2024 9:32,S016,P0044,LC003688,10,263.75,0,2637.5,2637.5,Card
TXN0000935,5/2/2025 8:48,S016,P0071,no customer id,10,60.75,0,607.5,607.5,Maya
TXN0025505,12/7/2025 11:15,S012,P0081,LC001227,1,57.75,0,57.75,57.75,Card
TXN0008623,7/23/2025 0:00,S003,P0022,LC005990,2,32.25,10,64.5,58.05,Gcash
TXN0049984,3/23/2024 11:36,S001,P0120,LC004964,10,216.75,0,2167.5,2167.5,Card
TXN0048950,4/16/2025 14:05,S007,P0100,LC004972,1,190.5,0,190.5,190.5,Card
TXN0049685,9/30/2024 0:00,S015,P0033,LC002266,1,169.75,0,169.75,169.75,Card
TXN0031803,9/23/2024 0:00,S014,P0094,LC003222,1,244.25,0,244.25,244.25,Cash
TXN0022965,4/2/2024 0:00,S017,P0029,LC002332,3,26.5,0,79.5,79.5,Card
TXN0000972,4/30/2024 0:00,S021,P0086,LC004182,89,68.5,10,6096.5,5486.85,Gcash
TXN0033752,8/15/2024 9:31,S017,P0099,LC002266,2,66,10,132,118.8,Gcash
TXN0024851,4/29/2025 0:00,S020,P0010,LC005583,4,24.5,5,98,93.1,Credit Card
TXN0027933,1/31/2024 9:06,S002,P0086,LC001374,12,68.5,0,822,822,Card
TXN0046412,5/15/2024 18:10,S016,P0097,no customer id,8,107.5,0,860,860,Cash
TXN0003403,1/4/2024 20:18,S020,P0078,no customer id,5,117.5,5,587.5,558.12,Cash
TXN0016015,8/6/2025 12:56,S003,P0005,LC003306,12,56.75,0,681,681,Cash
TXN0001387,3/18/2025 18:28,S002,P0039,LC004752,69,61.75,0,4260.75,4260.75,Gcash
TXN0014493,11/14/2024 8:34,S024,P0006,LC003996,12,37.5,0,450,450,Cash
TXN0040690,2/11/2025 22:38,S010,P0093,no customer id,4,218.25,0,873,873,Gcash
TXN0040545,6/1/2024 21:50,S001,P0058,LC001943,3,125.25,0,375.75,375.75,Cash 
TXN0006996,3/16/2024 21:00,S001,P0115,LC005700,2,86.25,5,172.5,163.88,Card
TXN0029799,11/13/2025 15:28,S002,P0110,LC003101,2,211.75,5,423.5,402.32,G-Cash
TXN0025062,1/18/2024 0:00,S020,P0046,LC000089,5,51.5,0,257.5,257.5,Cash
TXN0049577,5/9/2024 0:00,S015,P0099,LC004870,6,66,0,396,396,G-Cash
TXN0002384,10/18/2024 0:00,S017,P0040,LC001157,2,105,0,210,210,Gcash
TXN0010042,5/26/2025 0:00,S015,P0023,LC003034,3,29.75,0,89.25,89.25,Cash
TXN0013336,6/17/2025 17:59,S014,P0009,LC002109,6,72.75,5,436.5,414.67,Gcash
TXN0013785,7/2/2025 0:00,S005,P0088,no customer id,10,140,0,1400,1400,Maya
TXN0020304,8/12/2024 13:56,S022,P0002,LC004086,3,81.75,0,245.25,245.25,Credit Card
TXN0037334,6/17/2025 12:17,S012,P0037,LC005470,1,26,20,26,20.8,Cash
TXN0030117,9/10/2025 19:59,S016,P0047,LC002957,1,39.25,0,39.25,39.25,Cash 
TXN0003755,9/28/2025 12:59,S021,P0009,no customer id,4,72.75,15,291,247.35,Cash
TXN0015432,11/21/2025 0:00,S007,P0081,LC004251,8,57.75,0,462,462,Gcash
TXN0043950,5/1/2024 16:31,S024,P0010,LC001598,2,24.5,10,49,44.1,Cash
TXN0025088,2/19/2025 18:57,S018,P0025,LC000716,5,55.75,0,278.75,278.75,Cash 
TXN0002836,3/2/2024 0:00,S014,P0096,no customer id,3,203,0,609,609,Cash
TXN0027525,4/18/2024 9:46,S001,P0004,no customer id,6,58.75,0,352.5,352.5,Cash
TXN0049805,12/15/2024 0:00,S014,P0063,LC004384,1,129,0,129,129,Cash
TXN0044593,5/28/2025 14:04,S011,P0063,LC004577,2,129,5,258,245.1,Gcash
TXN0041486,7/4/2024 22:44,S007,P0060,LC004762,2,63.75,10,127.5,114.75,Gcash
TXN0024684,6/9/2025 0:00,S017,P0065,LC002707,1,56.25,15,56.25,47.81,Card
TXN0020327,2/5/2025 0:00,S021,P0084,no customer id,44,203.5,10,8954,8058.6,Cash
TXN0034349,5/26/2024 13:01,S001,P0113,LC002479,3,380.25,0,1140.75,1140.75,Gcash
TXN0018588,2/7/2025 19:31,S001,P0061,LC002296,3,170,0,510,510,Card
TXN0022096,12/15/2024 0:00,S021,P0034,LC001294,6,26,0,156,156,Cash
TXN0009409,12/30/2024 0:00,S015,P0078,LC004933,1,117.5,5,117.5,111.62,Cash
TXN0024223,11/25/2025 0:00,S004,P0052,no customer id,12,65.25,0,783,783,Cash
TXN0044641,5/26/2025 0:00,S024,P0049,LC004407,5,82.5,10,412.5,371.25,Cash
TXN0044369,2/21/2024 0:00,S007,P0069,LC002268,6,82.25,20,493.5,394.8,Cash
TXN0035882,12/22/2024 11:45,S002,P0015,LC004669,8,92,0,736,736,Cash
TXN0019123,10/13/2025 0:00,S004,P0120,LC004358,1,216.75,10,216.75,195.08,Cash
TXN0002245,7/25/2025 20:26,S001,P0009,LC003061,10,72.75,0,727.5,727.5,Cash
TXN0044288,2/27/2025 11:43,S019,P0098,LC002176,8,105,0,840,840,Cash
TXN0004137,2/20/2025 0:00,S001,P0111,LC003773,6,212,0,1272,1272,Cash
TXN0021978,4/20/2025 14:52,S014,P0099,no customer id,1,66,0,66,66,G-Cash
TXN0002854,1/1/2025 0:00,S006,P0017,no customer id,6,21.75,0,130.5,130.5,Cash
TXN0036498,6/30/2025 0:00,S016,P0028,LC004335,5,10,0,50,50,G-Cash
TXN0003516,11/4/2025 18:37,S006,P0032,no customer id,3,27.75,5,83.25,79.09,Cash
TXN0035262,4/11/2025 12:32,S001,P0068,LC003019,6,39.5,0,237,237,Cash
TXN0045774,12/21/2025 0:00,S024,P0073,LC000562,1,47.5,0,47.5,47.5,Paymaya
TXN0014764,6/9/2024 0:00,S015,P0013,LC001801,5,55,0,275,275,G-Cash
TXN0003722,9/17/2024 10:49,S008,P0026,LC000673,5,26,10,130,117,Cash
TXN0012470,4/30/2025 0:00,S006,P0086,no customer id,3,68.5,20,205.5,164.4,Cash 
TXN0036402,4/10/2024 0:00,S002,P0108,LC004301,3,55.75,5,167.25,158.89,Cash
TXN0038636,4/17/2024 9:31,S019,P0112,LC004821,4,278.75,0,1115,1115,Gcash
TXN0044820,7/27/2024 0:00,S001,P0079,LC003811,2,215.25,0,430.5,430.5,Cash
TXN0015062,3/9/2024 0:00,S016,P0064,LC003005,6,116.25,0,697.5,697.5,Cash
TXN0020638,1/21/2025 0:00,S016,P0078,no customer id,2,117.5,0,235,235,Cash
TXN0005202,8/22/2024 18:47,S006,P0058,LC002831,2,125.25,10,250.5,225.45,Cash
TXN0020936,4/10/2025 20:56,S021,P0050,LC001613,1,51.5,0,51.5,51.5,Cash
TXN0039518,10/30/2025 0:00,S009,P0089,LC003876,2,83.25,0,166.5,166.5,Cash
TXN0040488,12/9/2025 13:52,S011,P0002,LC003746,3,81.75,0,245.25,245.25,Gcash
TXN0043110,3/4/2025 11:44,S023,P0028,no customer id,2,10,5,20,19,Gcash
TXN0004028,9/13/2025 13:58,S007,P0040,no customer id,3,105,0,315,315,Gcash
TXN0002744,3/25/2025 12:42,S001,P0025,LC003943,8,55.75,0,446,446,Cash
TXN0039058,5/31/2025 14:16,S001,P0077,LC004500,5,109.75,0,548.75,548.75,Maya
TXN0012719,11/5/2024 21:39,S017,P0042,LC000680,6,290,0,1740,1740,Gcash
TXN0013125,4/6/2025 0:00,S007,P0117,LC003795,6,180.25,0,1081.5,1081.5,Gcash
TXN0027160,1/22/2025 22:24,S020,P0029,LC003603,1,26.5,0,26.5,26.5,G-Cash
TXN0003771,11/27/2025 0:00,S001,P0100,LC001480,2,190.5,0,381,381,Cash
TXN0038095,5/18/2024 0:00,S007,P0093,LC000323,8,218.25,0,1746,1746,Card
TXN0021110,12/6/2024 18:08,S002,P0075,no customer id,2,94.25,0,188.5,188.5,G-Cash
TXN0010367,3/21/2025 0:00,S002,P0103,no customer id,10,197.5,5,1975,1876.25,Gcash
TXN0010842,12/23/2025 0:00,S002,P0113,no customer id,1,380.25,5,380.25,361.24,Card
TXN0035398,8/6/2025 0:00,S005,P0042,LC000020,1,290,0,290,290,Card
TXN0041725,10/3/2025 0:00,S011,P0082,LC003526,2,34.5,0,69,69,Card
TXN0049967,10/25/2025 0:00,S001,P0023,LC005767,1,29.75,0,29.75,29.75,Cash
TXN0006715,9/13/2025 20:03,S018,P0020,no customer id,2,45.25,0,90.5,90.5,Cash
TXN0030778,3/2/2025 0:00,S018,P0118,no customer id,1,152.75,0,152.75,152.75,Cash 
TXN0041105,6/15/2025 17:28,S003,P0072,LC001483,2,83.5,0,167,167,Gcash
TXN0023277,11/18/2025 0:00,S001,P0097,LC000582,1,107.5,0,107.5,107.5,Cash
TXN0049720,8/6/2025 0:00,S022,P0021,no customer id,5,40.5,0,202.5,202.5,Cash
TXN0046004,9/6/2024 0:00,S012,P0013,LC001255,1,55,0,55,55,Cash
TXN0002670,4/1/2025 17:46,S009,P0055,no customer id,10,56,0,560,560,G-Cash
TXN0018337,10/5/2024 16:45,S014,P0111,LC001669,3,212,0,636,636,Cash
TXN0033049,3/3/2024 0:00,S001,P0056,no customer id,4,116.75,0,467,467,G-Cash
TXN0006092,12/3/2025 19:54,S003,P0015,LC004803,3,92,10,276,248.4,Card
TXN0026788,12/19/2025 18:21,S013,P0016,LC002898,10,46.5,5,465,441.75,Cash
TXN0029322,8/27/2024 0:00,S018,P0034,no customer id,8,26,5,208,197.6,Cash
TXN0041148,10/30/2024 16:52,S001,P0026,LC005790,6,26,15,156,132.6,Gcash
TXN0014255,6/22/2025 0:00,S005,P0096,no customer id,12,203,0,2436,2436,Card
TXN0023657,10/2/2025 0:00,S016,P0078,no customer id,10,117.5,0,1175,1175,Card
TXN0000444,2/4/2024 8:17,S017,P0081,LC001075,6,57.75,0,346.5,346.5,Cash
TXN0032076,7/18/2024 16:11,S019,P0016,LC005125,6,46.5,5,279,265.05,Gcash
TXN0005145,4/15/2025 12:46,S005,P0002,LC001651,2,81.75,0,163.5,163.5,Cash
TXN0045816,6/23/2025 0:00,S017,P0018,no customer id,2,50,0,100,100,Cash 
TXN0046124,6/26/2025 22:51,S009,P0120,LC005551,2,216.75,15,433.5,368.47,Cash
TXN0019184,12/28/2025 0:00,S022,P0102,LC004912,3,89,10,267,240.3,Gcash
TXN0031951,1/10/2025 21:20,S004,P0011,LC003362,2,18.5,5,37,35.15,Gcash
TXN0011664,12/27/2025 0:00,S019,P0036,LC000142,1,53.25,0,53.25,53.25,Maya
TXN0047805,11/12/2025 0:00,S009,P0034,LC000905,5,26,0,130,130,Gcash
TXN0011684,5/25/2025 0:00,S007,P0074,LC003791,4,46.5,10,186,167.4,Gcash
TXN0032413,10/22/2024 9:51,S016,P0040,no customer id,4,105,0,420,420,Cash 
TXN0037959,10/15/2024 0:00,S016,P0061,no customer id,5,170,0,850,850,Card
TXN0002633,7/26/2025 18:34,S011,P0030,LC001671,3,42.25,0,126.75,126.75,G-Cash
TXN0015921,1/14/2025 14:43,S006,P0089,no customer id,1,83.25,0,83.25,83.25,Gcash
TXN0036156,12/20/2024 12:56,S022,P0040,LC001133,1,105,0,105,105,Cash
TXN0005755,12/17/2025 7:51,S024,P0090,LC000822,2,72.5,0,145,145,Cash 
TXN0008069,6/18/2025 0:00,S011,P0054,LC005269,3,33.5,0,100.5,100.5,Cash
TXN0044012,12/25/2024 14:06,S014,P0021,LC003679,1,40.5,0,40.5,40.5,Gcash
TXN0047431,12/21/2024 0:00,S015,P0023,LC005661,10,29.75,0,297.5,297.5,Card
TXN0027987,2/17/2025 21:24,S010,P0094,LC004755,2,244.25,0,488.5,488.5,Gcash
TXN0039703,4/17/2025 18:04,S005,P0042,no customer id,2,290,0,580,580,Cash
TXN0043164,10/11/2024 0:00,S022,P0074,no customer id,5,46.5,0,232.5,232.5,Card
TXN0048628,6/21/2024 0:00,S024,P0080,LC002786,1,124.75,0,124.75,124.75,Cash
TXN0028475,11/7/2025 12:42,S012,P0062,LC000264,6,127.75,0,766.5,766.5,Credit Card
TXN0015043,7/7/2025 18:39,S002,P0096,LC001106,2,203,5,406,385.7,G-Cash
TXN0004938,3/14/2024 16:09,S020,P0024,LC000491,119,33.5,0,3986.5,3986.5,Cash
TXN0042537,7/17/2025 18:15,S014,P0116,LC002725,1,78.75,0,78.75,78.75,Gcash
TXN0038442,3/26/2025 17:23,S016,P0004,LC001020,4,58.75,0,235,235,Credit Card
TXN0036230,10/19/2024 0:00,S016,P0111,no customer id,6,212,0,1272,1272,G-Cash
TXN0031757,8/21/2025 21:07,S022,P0100,LC004469,1,190.5,0,190.5,190.5,Cash
TXN0049307,1/4/2025 18:07,S022,P0052,LC002485,5,65.25,5,326.25,309.94,Gcash
TXN0014820,7/17/2025 19:36,S003,P0091,LC002705,6,193.25,10,1159.5,1043.55,Credit Card
TXN0017590,8/10/2025 19:42,S012,P0009,LC005831,5,72.75,0,363.75,363.75,Card
TXN0019820,8/2/2025 12:54,S022,P0032,LC004080,1,27.75,0,27.75,27.75,Gcash
TXN0018956,3/6/2025 9:18,S006,P0057,LC001250,2,114.5,0,229,229,G-Cash
TXN0047451,7/3/2025 11:10,S001,P0025,no customer id,67,55.75,10,3735.25,3361.72,G-Cash
TXN0040411,10/21/2024 0:00,S018,P0018,LC004844,2,50,20,100,80,Cash
TXN0007411,3/7/2025 0:00,S020,P0057,LC005789,6,114.5,0,687,687,Gcash
TXN0014375,3/9/2025 19:37,S007,P0038,LC000674,4,73.25,10,293,263.7,Cash
TXN0022555,8/29/2024 0:00,S007,P0066,LC000051,1,161.25,5,161.25,153.19,Cash 
TXN0005178,5/1/2025 11:03,S013,P0022,LC002377,10,32.25,0,322.5,322.5,Credit Card
TXN0018392,6/30/2024 0:00,S007,P0067,no customer id,4,25,0,100,100,Cash 
TXN0023762,2/11/2024 12:54,S001,P0030,LC001846,3,42.25,0,126.75,126.75,Credit Card
TXN0049335,8/23/2025 16:52,S004,P0030,no customer id,1,42.25,0,42.25,42.25,Cash
TXN0045919,2/9/2025 18:51,S013,P0088,LC005690,5,140,0,700,700,G-Cash
TXN0040610,2/8/2024 0:00,S015,P0082,no customer id,3,34.5,20,103.5,82.8,Cash
TXN0047866,8/5/2025 10:25,S010,P0096,LC005797,2,203,0,406,406,Gcash
TXN0020005,10/22/2024 0:00,S007,P0068,LC001329,10,39.5,0,395,395,Maya
TXN0022405,8/21/2024 0:00,S012,P0055,no customer id,2,56,0,112,112,Cash
TXN0013055,7/28/2024 0:00,S001,P0120,no customer id,10,216.75,5,2167.5,2059.12,Cash
TXN0028496,6/26/2025 21:10,S001,P0078,LC005874,2,117.5,0,235,235,Gcash
TXN0018264,11/8/2025 16:56,S006,P0058,no customer id,10,125.25,0,1252.5,1252.5,Gcash
TXN0001145,11/7/2025 0:00,S012,P0020,LC003145,1,45.25,0,45.25,45.25,G-Cash
TXN0032484,8/3/2025 22:16,S023,P0021,LC005886,2,40.5,0,81,81,Cash 
TXN0025807,9/21/2025 0:00,S014,P0016,LC003954,12,46.5,0,558,558,Cash
TXN0032490,1/23/2024 0:00,S009,P0076,LC005974,10,98.5,5,985,935.75,Cash
TXN0006323,3/4/2025 12:41,S011,P0002,LC003452,12,81.75,0,981,981,Cash
TXN0028722,5/20/2025 0:00,S013,P0120,LC000865,1,216.75,0,216.75,216.75,Maya
TXN0008021,7/6/2025 11:52,S013,P0118,no customer id,2,152.75,0,305.5,305.5,Cash
TXN0049058,4/5/2025 0:00,S018,P0008,LC000396,8,13,0,104,104,Cash 
TXN0004468,11/26/2025 0:00,S014,P0012,LC001604,3,58.25,0,174.75,174.75,Gcash
TXN0038270,11/26/2024 0:00,S022,P0078,LC001795,8,117.5,0,940,940,Cash
TXN0027668,11/4/2025 19:13,S009,P0105,no customer id,5,50,15,250,212.5,Cash 
TXN0008413,11/7/2025 14:35,S020,P0080,no customer id,10,124.75,0,1247.5,1247.5,Cash 
TXN0003666,7/3/2024 10:20,S024,P0093,no customer id,2,218.25,15,436.5,371.02,Cash
TXN0031532,10/8/2025 12:41,S003,P0039,LC000180,5,61.75,10,308.75,277.88,Cash
TXN0002898,4/17/2024 0:00,S020,P0018,LC003463,6,50,10,300,270,Gcash
TXN0024589,8/21/2024 18:00,S009,P0057,LC002305,2,114.5,0,229,229,Cash
TXN0012675,9/19/2025 0:00,S023,P0055,no customer id,1,56,0,56,56,Cash
TXN0002799,9/30/2025 22:19,S002,P0017,no customer id,12,21.75,10,261,234.9,Cash
TXN0015610,11/17/2025 22:54,S004,P0012,LC002811,1,58.25,0,58.25,58.25,Cash
TXN0011061,11/24/2024 0:00,S020,P0025,LC005488,3,55.75,5,167.25,158.89,Credit Card
TXN0024698,6/5/2024 19:08,S013,P0064,no customer id,2,116.25,0,232.5,232.5,Gcash
TXN0035340,9/6/2024 12:25,S018,P0067,LC001779,2,25,0,50,50,Cash
TXN0037544,8/21/2024 16:35,S013,P0055,LC005738,1,56,0,56,56,Maya
TXN0005578,2/4/2025 0:00,S015,P0069,LC002866,10,82.25,0,822.5,822.5,Cash
TXN0038635,1/17/2025 20:22,S017,P0059,LC003798,3,55.75,0,167.25,167.25,Card
TXN0020725,1/27/2024 15:55,S018,P0071,LC004213,2,60.75,0,121.5,121.5,Cash 
TXN0037421,2/4/2025 18:59,S010,P0001,LC000662,10,74.75,0,747.5,747.5,Gcash
TXN0009575,12/1/2025 12:30,S017,P0084,LC004757,1,203.5,0,203.5,203.5,G-Cash
TXN0023606,8/7/2025 0:00,S017,P0066,LC005337,3,161.25,0,483.75,483.75,Cash
TXN0014000,4/18/2025 15:43,S010,P0078,LC002616,1,117.5,0,117.5,117.5,Cash
TXN0022458,12/10/2024 0:00,S003,P0088,LC005576,5,140,5,700,665,Credit Card
TXN0027218,5/15/2025 17:57,S016,P0048,LC005342,1,120,10,120,108,Cash
TXN0006552,12/12/2025 10:02,S017,P0017,LC001878,1,21.75,0,21.75,21.75,Gcash
TXN0004243,8/20/2025 0:00,S001,P0082,LC003502,2,34.5,0,69,69,Gcash
TXN0041717,12/12/2024 0:00,S002,P0111,LC001770,1,212,0,212,212,Cash
TXN0025781,10/31/2025 16:13,S014,P0067,LC000719,2,25,10,50,45,Cash
TXN0011575,12/22/2025 20:50,S001,P0068,LC004173,5,39.5,0,197.5,197.5,G-Cash
TXN0045400,4/9/2024 9:14,S004,P0118,no customer id,6,152.75,0,916.5,916.5,G-Cash
TXN0047888,2/11/2025 20:21,S021,P0092,LC003435,3,176,5,528,501.6,Paymaya
TXN0041844,6/30/2025 17:53,S006,P0017,LC002601,10,21.75,10,217.5,195.75,Credit Card
TXN0029621,9/21/2025 22:19,S020,P0099,LC005174,1,66,5,66,62.7,Card
TXN0030039,9/27/2024 16:56,S022,P0006,LC005257,10,37.5,0,375,375,Gcash
TXN0028777,8/29/2025 14:32,S020,P0071,LC003695,1,60.75,0,60.75,60.75,G-Cash
TXN0033745,10/3/2025 15:08,S002,P0118,LC000541,2,152.75,0,305.5,305.5,Maya
TXN0026770,9/17/2025 0:00,S024,P0052,no customer id,12,65.25,0,783,783,Cash 
TXN0029944,7/11/2025 20:30,S005,P0040,LC004429,5,105,5,525,498.75,Gcash
TXN0003172,3/5/2025 15:03,S006,P0118,no customer id,2,152.75,10,305.5,274.95,G-Cash
TXN0025186,10/3/2024 0:00,S007,P0029,no customer id,3,26.5,0,79.5,79.5,G-Cash
TXN0018880,9/19/2025 16:34,S019,P0034,LC003290,12,26,20,312,249.6,Card
TXN0049226,8/17/2024 16:29,S009,P0086,LC005424,2,68.5,20,137,109.6,Credit Card
TXN0030663,5/9/2025 21:38,S012,P0074,no customer id,3,46.5,0,139.5,139.5,Cash
TXN0006672,11/1/2024 0:00,S019,P0056,LC005247,10,116.75,0,1167.5,1167.5,Cash
TXN0024546,7/28/2024 18:29,S014,P0064,no customer id,8,116.25,0,930,930,G-Cash
